ASSET_UID,LEGACY_ASSET_UID,TYPE,Mobile,DESCRIPTION OF EQUIPMENT,MIO_Inventory_Description,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,ACQUISITION DATE,ORIGINAL COST,comments,MIO
CGINS-VELPTA-12229,A01070,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 12229,,20140926,8650,,Woods Hole Oceanographic Institution
CGINS-VELPTA-12230,A01072/A01330,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 12230,,20150604,8650,,Woods Hole Oceanographic Institution
CGINS-VELPTA-12231,A01069,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 12231,,20140927,8650,,Woods Hole Oceanographic Institution
CGINS-VELPTA-12234,A01068,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 12234,,20150604,8650,,Woods Hole Oceanographic Institution
CGINS-VELPTA-12703,A01751,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12703,,20150831,9180,,
CGINS-VELPTA-12707,A01747,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12707,,20150831,9180,,
CGINS-VELPTA-12711,N00555/A01635,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 12711,,20150831,9180,,Woods Hole Oceanographic Institution
CGINS-VELPTA-12712,A01753,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12712,,20150831,9180,,
CGINS-VELPTA-12721,A01754,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12721,,20150831,9180,,
CGINS-VELPTA-12732,A01748,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12732,,20150831,9180,,
CGINS-VELPTA-12737,A01749,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12737,,20150831,9180,,
CGINS-VELPTA-12742,A01750,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12742,,20150831,9180,,
CGINS-VELPTA-12746,A01752,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A,Nortek,Aquadopp,AQD 12746,,20150831,9180,,
CGINS-VELPTA-12747,N00551/A01634,Sensor,0,Single Point Velocity Meter: VELPT Series A,VELPT SERIES A (AQUADOPP 300M),Nortek,Aquadopp,AQD 12747,,,9180,,Woods Hole Oceanographic Institution
CGINS-VELPTB-09952,A00048,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 9952,,20150604,11150,,Woods Hole Oceanographic Institution
CGINS-VELPTB-09984,A00049,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 9984,3.37,20150604,11150,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11669,N00507,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11669,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11964,N00508/A01353,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11964,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11967,N00509/A01349,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11967,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11969,OL000602/A01352,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11969,,,,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11970,N00510/A01348,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11970,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11973,N00516/A01351,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11973,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11974,N00517/A01357,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11974,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11976,N00518/A01350,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11976,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11981,N00519/A01355,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11981,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-11986,A01356,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 11986,,,,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12095,N00521/A01360,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12095,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12195,N00511/A01364,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12195,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12197,N00523/A01361,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12197,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12233,A01331,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12233,,,,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12236,N00512/A01365,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12236,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12459,N00522/A01359,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12459,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12652,N00520/A01366,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12652,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12663,N00513/A01363,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12663,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTB-12673,N00514/A01362,Sensor,0,Single Point Velocity Meter: VELPT Series B,VELPT SERIES B (AQUADOPP 3000M),Nortek,Aquadopp,AQD 12673,,,9240,,Woods Hole Oceanographic Institution
CGINS-VELPTJ-11259,N00590,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-001,Nortek,Aquadopp,AQD 11259,,20130630,9240,,Oregon State University
CGINS-VELPTJ-11779,N00598,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-006,Nortek,Aquadopp,AQD 11779,,20140929,9240,,Oregon State University
CGINS-VELPTJ-11900,N00574,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-003,Nortek,Aquadopp,AQD 11900,,20140616,9240,,Oregon State University
CGINS-VELPTJ-11912,N00582,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-002,Nortek,Aquadopp,AQD 11912,,20140630,9240,,Oregon State University
CGINS-VELPTJ-11915,N00558,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-005,Nortek,Aquadopp,AQD 11915,,20140801,9240,,
CGINS-VELPTJ-11916,N00566,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-004,Nortek,Aquadopp,AQD 11916,,20140801,9240,,
CGINS-VELPTJ-12876,,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-007,Nortek,Aquadopp,AQD 12876,,20161230,,,Oregon State University
CGINS-VELPTJ-12886,,Sensor,0,Single Point Velocity Meter: VELPT Series J,VELPT for WLP-008,Nortek,Aquadopp,AQD 12886,,20161230,,,Oregon State University
CGINS-WAVSSA-04571,A00080,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS04571,1.01.0682,20121031,22000,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-04581,A00081,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS04581,1.01.0682,20130726,22000,Destroyed on CP01CNSM-00001,Woods Hole Oceanographic Institution
CGINS-WAVSSA-05271,A00793,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05271,,20140130,22660,,
CGINS-WAVSSA-05281,A00794,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05281,,20140130,22660,,
CGINS-WAVSSA-05291,A00795,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05291,,20140130,22660,,
CGINS-WAVSSA-05301,A00796,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05301,,20140130,22660,,
CGINS-WAVSSA-05311,A00656,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05311,1.05.0002,20140204,22660,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-05321,A00657,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05321,1.05.0002,20140204,22660,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-05771,A01026,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NM),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05771,,20140204,22660,,
CGINS-WAVSSA-05781,A00968,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05781,,20140812,22660,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-05791,A00969,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05791,1.05.0002,20140812,22660,,Woods Hole Oceanographic Institution
OL000495,OL000495,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,CP01CNSM-00002-WAVSS,,,,TO BE DELETED and replaced by CGINS-WAVSSA-05791,
OL000509,OL000509,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,CP01CNSM-00003-WAVSS,,,,TO BE DELETED and replaced by CGINS-WAVSSA-05791,
CGINS-WAVSSA-05971,A01150,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05971,,20141029,23340,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-05981,A01149,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS05981,,20141110,23340,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-06271,A01435,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06271,,20150528,24039.99,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-06281,A01670,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06281,,20150521,24039.99,,
CGINS-WAVSSA-06291,A01669,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06291,,20150521,24039.99,,
CGINS-WAVSSA-06301,A01436,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06301,,20150528,24039.99,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-06311,A01671,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06311,,20150521,24039.99,,
CGINS-WAVSSA-06321,A01672,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06321,,20150521,24039.99,,
CGINS-WAVSSA-06421,,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06421,,20150715,24039.99,,Woods Hole Oceanographic Institution
CGINS-WAVSSA-06431,A01626,Sensor,0,Surface Wave Spectra: WAVSS Series A,WAVSS SERIES A (TRIAXYS NW),AXYS Technologies,TRIAXYS Directional Wave Sensor,TAS06431,,20150715,24039.99,Lost at sea on GI01SUMO-00004,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55074,A01107,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55074,,20141007,46964,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55075,A01151,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55075,,20141104,46964,,
CGINS-ZPLSCC-55076,A01152,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55076,,20141104,46964,,
CGINS-ZPLSCC-55077,A01108,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55077,,20141007,46964,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55078,A01153,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55078,,20141104,46964,,
CGINS-ZPLSCC-55079,A01154,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55079,,20141104,46964,,
CGINS-ZPLSCC-55080,A01109,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55080,,20141007,46964,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55096,A01783,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55096,,20150909,47627,,
CGINS-ZPLSCC-55097,N00675,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55097,,,92685,,
CGINS-ZPLSCC-55098,N00681,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55098,,,92685,,
CGINS-ZPLSCC-55099,A01784,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55099,,20150909,47627,,
CGINS-ZPLSCC-55100,A01768,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55100,,20150914,47627,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55101,A01769,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55101,,20150914,47627,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55102,A01770,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55102,,20150914,47627,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55103,A01771,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55103,,20150914,47627,,Woods Hole Oceanographic Institution
CGINS-ZPLSCC-55132,,Sensor,0,Bio-acoustic Sonar: ZPLSC Series C,ZPLSC SERIES C (AZFP),ASL Environmental,AZFP,55132,,20170210,,,
CGINS-ZPLSGA-55066,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55066,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55067,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55067,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55068,A01829,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55068,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55069,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55069,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55070,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55070,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55071,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55071,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55072,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55072,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55073,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55073,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55092,A01766,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55092,,20150914,92685,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55093,A01767,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55093,,20150914,92685,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55094,OL000598,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55094,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55095,OL000599,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55095,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55104,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55104,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55105,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55105,,20160316,46342.5,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55106,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55106,,20160316,46342.5,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55107,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55107,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55108,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55108,,,,,Woods Hole Oceanographic Institution
CGINS-ZPLSGA-55109,,Sensor,0,Bio-acoustic Sonar: ZPLSG Series A,ZPLSG SERIES A (AZFP),ASL Environmental,AZFP,55109,,,,,Woods Hole Oceanographic Institution
